split,img,label,gaze
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0115_42137.jpg,40,CUB_GHA/2326.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0023_42117.jpg,40,CUB_GHA/2332.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0021_41931.jpg,40,CUB_GHA/2333.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0008_41670.jpg,40,CUB_GHA/2334.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0002_41762.jpg,40,CUB_GHA/2335.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0020_41680.jpg,40,CUB_GHA/2337.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0106_41684.jpg,40,CUB_GHA/2339.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0077_41688.jpg,40,CUB_GHA/2340.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0062_41952.jpg,40,CUB_GHA/2342.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0126_41905.jpg,40,CUB_GHA/2343.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0088_41700.jpg,40,CUB_GHA/2344.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0097_41701.jpg,40,CUB_GHA/2345.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0114_41704.jpg,40,CUB_GHA/2346.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0092_41767.jpg,40,CUB_GHA/2347.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0109_41720.jpg,40,CUB_GHA/2349.jpg
1,images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0005_41727.jpg,40,CUB_GHA/2350.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0020_42498.jpg,41,CUB_GHA/2352.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0069_42502.jpg,41,CUB_GHA/2353.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0025_42248.jpg,41,CUB_GHA/2354.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0012_42253.jpg,41,CUB_GHA/2356.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0042_42266.jpg,41,CUB_GHA/2359.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0060_42293.jpg,41,CUB_GHA/2364.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0022_42559.jpg,41,CUB_GHA/2369.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0006_42564.jpg,41,CUB_GHA/2372.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0023_42565.jpg,41,CUB_GHA/2373.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0003_42316.jpg,41,CUB_GHA/2375.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0033_42522.jpg,41,CUB_GHA/2378.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0027_42388.jpg,41,CUB_GHA/2383.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0036_42389.jpg,41,CUB_GHA/2384.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0002_42390.jpg,41,CUB_GHA/2385.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0004_42395.jpg,41,CUB_GHA/2386.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0061_42397.jpg,41,CUB_GHA/2387.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0040_42398.jpg,41,CUB_GHA/2388.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0034_42356.jpg,41,CUB_GHA/2391.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0071_42429.jpg,41,CUB_GHA/2392.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0053_42184.jpg,41,CUB_GHA/2395.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0067_42185.jpg,41,CUB_GHA/2396.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0055_42442.jpg,41,CUB_GHA/2397.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0016_42196.jpg,41,CUB_GHA/2398.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0054_42210.jpg,41,CUB_GHA/2401.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0065_42467.jpg,41,CUB_GHA/2402.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0007_42214.jpg,41,CUB_GHA/2403.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0072_42218.jpg,41,CUB_GHA/2405.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0045_42219.jpg,41,CUB_GHA/2406.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0005_42478.jpg,41,CUB_GHA/2407.jpg
1,images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0050_42479.jpg,41,CUB_GHA/2408.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0035_795464.jpg,42,CUB_GHA/2414.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0064_795466.jpg,42,CUB_GHA/2416.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0047_795468.jpg,42,CUB_GHA/2417.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0051_795470.jpg,42,CUB_GHA/2419.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0045_42575.jpg,42,CUB_GHA/2420.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0006_795473.jpg,42,CUB_GHA/2422.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0031_42580.jpg,42,CUB_GHA/2424.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0038_795477.jpg,42,CUB_GHA/2425.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0023_795478.jpg,42,CUB_GHA/2426.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0044_795480.jpg,42,CUB_GHA/2428.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0020_795482.jpg,42,CUB_GHA/2429.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0057_795485.jpg,42,CUB_GHA/2432.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0003_795487.jpg,42,CUB_GHA/2433.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0018_795494.jpg,42,CUB_GHA/2439.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0010_795498.jpg,42,CUB_GHA/2440.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0037_795500.jpg,42,CUB_GHA/2441.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0048_795505.jpg,42,CUB_GHA/2443.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0009_795510.jpg,42,CUB_GHA/2446.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0034_795511.jpg,42,CUB_GHA/2447.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0019_795512.jpg,42,CUB_GHA/2448.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0004_795513.jpg,42,CUB_GHA/2449.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0052_42621.jpg,42,CUB_GHA/2451.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0049_42593.jpg,42,CUB_GHA/2455.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0062_42693.jpg,42,CUB_GHA/2458.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0068_42701.jpg,42,CUB_GHA/2460.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0008_42703.jpg,42,CUB_GHA/2461.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0063_42704.jpg,42,CUB_GHA/2462.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0054_42709.jpg,42,CUB_GHA/2465.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0041_42719.jpg,42,CUB_GHA/2467.jpg
1,images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0016_795476.jpg,42,CUB_GHA/2469.jpg
1,images/044.Frigatebird/Frigatebird_0057_43016.jpg,43,CUB_GHA/2471.jpg
1,images/044.Frigatebird/Frigatebird_0047_43039.jpg,43,CUB_GHA/2477.jpg
1,images/044.Frigatebird/Frigatebird_0119_43042.jpg,43,CUB_GHA/2478.jpg
1,images/044.Frigatebird/Frigatebird_0051_43043.jpg,43,CUB_GHA/2479.jpg
1,images/044.Frigatebird/Frigatebird_0049_43044.jpg,43,CUB_GHA/2480.jpg
1,images/044.Frigatebird/Frigatebird_0008_43058.jpg,43,CUB_GHA/2484.jpg
1,images/044.Frigatebird/Frigatebird_0012_43062.jpg,43,CUB_GHA/2486.jpg
1,images/044.Frigatebird/Frigatebird_0080_43064.jpg,43,CUB_GHA/2487.jpg
1,images/044.Frigatebird/Frigatebird_0001_43101.jpg,43,CUB_GHA/2490.jpg
1,images/044.Frigatebird/Frigatebird_0053_43220.jpg,43,CUB_GHA/2501.jpg
1,images/044.Frigatebird/Frigatebird_0004_43221.jpg,43,CUB_GHA/2502.jpg
1,images/044.Frigatebird/Frigatebird_0107_42773.jpg,43,CUB_GHA/2504.jpg
1,images/044.Frigatebird/Frigatebird_0095_42785.jpg,43,CUB_GHA/2506.jpg
1,images/044.Frigatebird/Frigatebird_0068_42795.jpg,43,CUB_GHA/2509.jpg
1,images/044.Frigatebird/Frigatebird_0114_42807.jpg,43,CUB_GHA/2510.jpg
1,images/044.Frigatebird/Frigatebird_0045_42823.jpg,43,CUB_GHA/2512.jpg
1,images/044.Frigatebird/Frigatebird_0005_42828.jpg,43,CUB_GHA/2513.jpg
1,images/044.Frigatebird/Frigatebird_0059_42838.jpg,43,CUB_GHA/2515.jpg
1,images/044.Frigatebird/Frigatebird_0040_42860.jpg,43,CUB_GHA/2516.jpg
1,images/044.Frigatebird/Frigatebird_0006_43381.jpg,43,CUB_GHA/2517.jpg
1,images/044.Frigatebird/Frigatebird_0112_43394.jpg,43,CUB_GHA/2518.jpg
1,images/044.Frigatebird/Frigatebird_0116_43410.jpg,43,CUB_GHA/2519.jpg
1,images/044.Frigatebird/Frigatebird_0035_43420.jpg,43,CUB_GHA/2521.jpg
1,images/044.Frigatebird/Frigatebird_0021_42913.jpg,43,CUB_GHA/2522.jpg
1,images/044.Frigatebird/Frigatebird_0022_43457.jpg,43,CUB_GHA/2523.jpg
1,images/044.Frigatebird/Frigatebird_0115_42973.jpg,43,CUB_GHA/2524.jpg
1,images/044.Frigatebird/Frigatebird_0082_42989.jpg,43,CUB_GHA/2526.jpg
1,images/044.Frigatebird/Frigatebird_0084_43006.jpg,43,CUB_GHA/2527.jpg
1,images/044.Frigatebird/Frigatebird_0090_43511.jpg,43,CUB_GHA/2528.jpg
1,images/044.Frigatebird/Frigatebird_0070_43516.jpg,43,CUB_GHA/2529.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0029_44049.jpg,44,CUB_GHA/2530.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0023_43809.jpg,44,CUB_GHA/2533.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0060_43813.jpg,44,CUB_GHA/2534.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0065_44081.jpg,44,CUB_GHA/2535.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0074_43955.jpg,44,CUB_GHA/2536.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0098_43578.jpg,44,CUB_GHA/2537.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0050_43839.jpg,44,CUB_GHA/2539.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0019_43853.jpg,44,CUB_GHA/2542.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0079_43599.jpg,44,CUB_GHA/2543.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0010_44112.jpg,44,CUB_GHA/2544.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0058_44114.jpg,44,CUB_GHA/2545.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0095_43860.jpg,44,CUB_GHA/2546.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0083_43618.jpg,44,CUB_GHA/2550.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0076_43893.jpg,44,CUB_GHA/2554.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0014_43895.jpg,44,CUB_GHA/2555.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0061_43653.jpg,44,CUB_GHA/2558.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0081_43912.jpg,44,CUB_GHA/2560.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0070_43916.jpg,44,CUB_GHA/2562.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0041_44013.jpg,44,CUB_GHA/2563.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0048_43672.jpg,44,CUB_GHA/2564.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0043_43685.jpg,44,CUB_GHA/2565.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0039_43689.jpg,44,CUB_GHA/2566.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0071_44146.jpg,44,CUB_GHA/2567.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0047_43698.jpg,44,CUB_GHA/2568.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0066_43714.jpg,44,CUB_GHA/2573.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0100_43732.jpg,44,CUB_GHA/2576.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0006_43753.jpg,44,CUB_GHA/2584.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0004_43755.jpg,44,CUB_GHA/2585.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0099_44015.jpg,44,CUB_GHA/2586.jpg
1,images/045.Northern_Fulmar/Northern_Fulmar_0046_43760.jpg,44,CUB_GHA/2587.jpg
1,images/046.Gadwall/Gadwall_0001_31235.jpg,45,CUB_GHA/2591.jpg
1,images/046.Gadwall/Gadwall_0035_30985.jpg,45,CUB_GHA/2593.jpg
1,images/046.Gadwall/Gadwall_0036_31760.jpg,45,CUB_GHA/2595.jpg
1,images/046.Gadwall/Gadwall_0039_31013.jpg,45,CUB_GHA/2597.jpg
1,images/046.Gadwall/Gadwall_0017_30979.jpg,45,CUB_GHA/2598.jpg
1,images/046.Gadwall/Gadwall_0042_31411.jpg,45,CUB_GHA/2601.jpg
1,images/046.Gadwall/Gadwall_0069_31291.jpg,45,CUB_GHA/2602.jpg
1,images/046.Gadwall/Gadwall_0096_31560.jpg,45,CUB_GHA/2605.jpg
1,images/046.Gadwall/Gadwall_0048_31312.jpg,45,CUB_GHA/2608.jpg
1,images/046.Gadwall/Gadwall_0064_31504.jpg,45,CUB_GHA/2612.jpg
1,images/046.Gadwall/Gadwall_0030_31855.jpg,45,CUB_GHA/2615.jpg
1,images/046.Gadwall/Gadwall_0086_31346.jpg,45,CUB_GHA/2616.jpg
1,images/046.Gadwall/Gadwall_0029_31637.jpg,45,CUB_GHA/2620.jpg
1,images/046.Gadwall/Gadwall_0076_31639.jpg,45,CUB_GHA/2621.jpg
1,images/046.Gadwall/Gadwall_0066_31557.jpg,45,CUB_GHA/2623.jpg
1,images/046.Gadwall/Gadwall_0075_30892.jpg,45,CUB_GHA/2625.jpg
1,images/046.Gadwall/Gadwall_0097_30893.jpg,45,CUB_GHA/2626.jpg
1,images/046.Gadwall/Gadwall_0084_31135.jpg,45,CUB_GHA/2629.jpg
1,images/046.Gadwall/Gadwall_0060_31686.jpg,45,CUB_GHA/2634.jpg
1,images/046.Gadwall/Gadwall_0012_30920.jpg,45,CUB_GHA/2635.jpg
1,images/046.Gadwall/Gadwall_0005_30924.jpg,45,CUB_GHA/2637.jpg
1,images/046.Gadwall/Gadwall_0077_30929.jpg,45,CUB_GHA/2638.jpg
1,images/046.Gadwall/Gadwall_0070_31187.jpg,45,CUB_GHA/2639.jpg
1,images/046.Gadwall/Gadwall_0031_30935.jpg,45,CUB_GHA/2641.jpg
1,images/046.Gadwall/Gadwall_0049_30936.jpg,45,CUB_GHA/2642.jpg
1,images/046.Gadwall/Gadwall_0091_30941.jpg,45,CUB_GHA/2643.jpg
1,images/046.Gadwall/Gadwall_0024_30942.jpg,45,CUB_GHA/2644.jpg
1,images/046.Gadwall/Gadwall_0071_31655.jpg,45,CUB_GHA/2645.jpg
1,images/046.Gadwall/Gadwall_0034_31212.jpg,45,CUB_GHA/2646.jpg
1,images/046.Gadwall/Gadwall_0083_30959.jpg,45,CUB_GHA/2647.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0017_32272.jpg,46,CUB_GHA/2651.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0133_32802.jpg,46,CUB_GHA/2654.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0001_32306.jpg,46,CUB_GHA/2656.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0128_32333.jpg,46,CUB_GHA/2659.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0053_32359.jpg,46,CUB_GHA/2661.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0087_32363.jpg,46,CUB_GHA/2663.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0048_32885.jpg,46,CUB_GHA/2664.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0135_32107.jpg,46,CUB_GHA/2665.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0096_31876.jpg,46,CUB_GHA/2666.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0092_32910.jpg,46,CUB_GHA/2667.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0086_31887.jpg,46,CUB_GHA/2668.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0134_32409.jpg,46,CUB_GHA/2672.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0091_31938.jpg,46,CUB_GHA/2679.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0126_32480.jpg,46,CUB_GHA/2682.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0041_31969.jpg,46,CUB_GHA/2683.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0045_31974.jpg,46,CUB_GHA/2684.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0043_31993.jpg,46,CUB_GHA/2686.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0111_32022.jpg,46,CUB_GHA/2687.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0104_32540.jpg,46,CUB_GHA/2688.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0037_32071.jpg,46,CUB_GHA/2690.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0046_32105.jpg,46,CUB_GHA/2692.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0089_32152.jpg,46,CUB_GHA/2697.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0014_32154.jpg,46,CUB_GHA/2698.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0056_32169.jpg,46,CUB_GHA/2699.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0106_32182.jpg,46,CUB_GHA/2700.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0100_32183.jpg,46,CUB_GHA/2701.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0122_32186.jpg,46,CUB_GHA/2702.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0121_32725.jpg,46,CUB_GHA/2704.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0026_32222.jpg,46,CUB_GHA/2706.jpg
1,images/047.American_Goldfinch/American_Goldfinch_0003_32236.jpg,46,CUB_GHA/2708.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0053_794639.jpg,47,CUB_GHA/2714.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0041_794645.jpg,47,CUB_GHA/2718.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0012_794646.jpg,47,CUB_GHA/2719.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0025_794647.jpg,47,CUB_GHA/2720.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0090_794648.jpg,47,CUB_GHA/2721.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0088_794651.jpg,47,CUB_GHA/2722.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0093_794653.jpg,47,CUB_GHA/2723.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0107_794655.jpg,47,CUB_GHA/2724.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0004_33313.jpg,47,CUB_GHA/2726.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0006_794661.jpg,47,CUB_GHA/2728.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0103_794664.jpg,47,CUB_GHA/2729.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0064_794670.jpg,47,CUB_GHA/2732.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0014_794672.jpg,47,CUB_GHA/2734.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0032_794679.jpg,47,CUB_GHA/2739.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0100_794685.jpg,47,CUB_GHA/2741.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0013_794687.jpg,47,CUB_GHA/2742.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0097_794688.jpg,47,CUB_GHA/2743.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0074_33348.jpg,47,CUB_GHA/2745.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0030_33357.jpg,47,CUB_GHA/2747.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0068_33359.jpg,47,CUB_GHA/2748.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0052_33082.jpg,47,CUB_GHA/2749.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0101_33127.jpg,47,CUB_GHA/2750.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0098_33152.jpg,47,CUB_GHA/2754.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0008_33153.jpg,47,CUB_GHA/2755.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0045_794690.jpg,47,CUB_GHA/2756.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0054_33169.jpg,47,CUB_GHA/2757.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0078_33170.jpg,47,CUB_GHA/2758.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0076_33173.jpg,47,CUB_GHA/2759.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0046_33307.jpg,47,CUB_GHA/2762.jpg
1,images/048.European_Goldfinch/European_Goldfinch_0003_33066.jpg,47,CUB_GHA/2768.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0073_33723.jpg,48,CUB_GHA/2771.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0089_33807.jpg,48,CUB_GHA/2772.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0086_33818.jpg,48,CUB_GHA/2775.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0117_33576.jpg,48,CUB_GHA/2777.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0112_33841.jpg,48,CUB_GHA/2779.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0126_33593.jpg,48,CUB_GHA/2781.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0070_33612.jpg,48,CUB_GHA/2786.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0030_33615.jpg,48,CUB_GHA/2787.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0028_33777.jpg,48,CUB_GHA/2788.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0056_33649.jpg,48,CUB_GHA/2791.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0043_33595.jpg,48,CUB_GHA/2793.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0085_33384.jpg,48,CUB_GHA/2794.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0068_33387.jpg,48,CUB_GHA/2795.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0062_33650.jpg,48,CUB_GHA/2797.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0041_33396.jpg,48,CUB_GHA/2798.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0040_33417.jpg,48,CUB_GHA/2800.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0123_33695.jpg,48,CUB_GHA/2808.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0100_33985.jpg,48,CUB_GHA/2809.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0017_33480.jpg,48,CUB_GHA/2811.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0027_33743.jpg,48,CUB_GHA/2814.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0082_33488.jpg,48,CUB_GHA/2815.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0113_33490.jpg,48,CUB_GHA/2816.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0063_33492.jpg,48,CUB_GHA/2817.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0047_33500.jpg,48,CUB_GHA/2819.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0050_33501.jpg,48,CUB_GHA/2820.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0097_33759.jpg,48,CUB_GHA/2821.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0011_34020.jpg,48,CUB_GHA/2823.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0016_33770.jpg,48,CUB_GHA/2825.jpg
1,images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0067_34032.jpg,48,CUB_GHA/2827.jpg
